"FID","CODIGO_ACC","FORMULARIO","FECHA_OCUR","HORA_OCURR","ANO_OCURRE","MES_OCURRE","DIA_OCURRE","FECHA_HORA","DIRECCION","CLASE_ACC","LOCALIDAD","CODIGO_VEH","CONDICION","MUERTE_POS","FECHA_POST","GENERO","EDAD","GRUPO ETARIO","UPL","CATEGORÍA"
"1134","12865998","A001571082","45102","03:24:00","2023","JUNIO","DOMINGO","45102","KR 10 - CL 11 S 02","CHOQUE","SAN CRISTOBAL","2","PASAJERO","S","45106","FEMENINO","51","ADULTEZ","San Cristóbal","FATAL"
"1026","12863111","A001571108","45073","04:30:00","2023","MAYO","SABADO","45073","KR 30 - CL 53 B 02","CHOQUE","TEUSAQUILLO","2","MOTOCICLISTA","S","45073","MASCULINO","24","JUVENTUD","Teusaquillo","FATAL"
"1114","12862535","A001571112","45071","18:55:00","2023","MAYO","JUEVES","45071","CL 13 - KR 15  02","ATROPELLO","LOS MARTIRES","0","PEATON","S","45071","MASCULINO","44","ADULTEZ","Centro Histórico","FATAL"
"1794","12862628","A001571140","45073","01:00:00","2023","MAYO","SABADO","45073","KR 89 B - CL 51 S 02","CHOQUE","BOSA","2","CICLISTA","N","","MASCULINO","41","ADULTEZ","Edén","FATAL"
"1412","12863632","A001571156","45073","17:30:00","2023","MAYO","SABADO","45073","CL 66 - KR 69 N 02","ATROPELLO","ENGATIVA","0","PEATON","S","45129","MASCULINO","80","ADULTO MAYOR","Tabora","FATAL"
"1027","12862911","A001571180","45075","19:05:00","2023","MAYO","LUNES","45075","AC 72 - KR 90  02","VOLCAMIENTO","ENGATIVA","1","MOTOCICLISTA","N","","MASCULINO","30","ADULTEZ","Tabora","FATAL"
"1647","12864065","A001571226","45082","14:45:00","2023","JUNIO","LUNES","45082","CL 80 - KR 87  02","CHOQUE","ENGATIVA","2","MOTOCICLISTA","S","45103","MASCULINO","27","JUVENTUD","Tabora","FATAL"
"1648","12864514","A001571255","45086","16:39:00","2023","JUNIO","VIERNES","45086","CL 38 S- KR 89  02","VOLCAMIENTO","KENNEDY","2","MOTOCICLISTA","N","","MASCULINO","46","ADULTEZ","Patio Bonito","FATAL"
"1410","12863147","A001571282","45074","17:00:00","2023","MAYO","DOMINGO","45074","KR 78 A - CL 72 S 02","CHOQUE","BOSA","1","MOTOCICLISTA","S","45075","MASCULINO","34","ADULTEZ","Bosa","FATAL"
"1699","12864869","A001571286","45091","10:47:00","2023","JUNIO","MIERCOLES","45091","CL 48 S- KR 25  02","CHOQUE","TUNJUELITO","1","PASAJERO","S","45091","FEMENINO","30","ADULTEZ","Tunjuelito","FATAL"
"1680","12865992","A001571367","45093","23:15:00","2023","JUNIO","VIERNES","45093","DG 69 D S- TV 43  02","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","N","","MASCULINO","25","JUVENTUD","Arborizadora","FATAL"
"1882","12863803","A001571377","45080","12:20:00","2023","JUNIO","SABADO","45080","CL 32 S- KR 18  02","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","S","45081","FEMENINO","64","ADULTO MAYOR","Restrepo","FATAL"
"784","12864867","A001571456","45091","19:24:00","2023","JUNIO","MIERCOLES","45091","CL 127 A - KR 87  02","VOLCAMIENTO","SUBA","1","MOTOCICLISTA","N","","MASCULINO","24","JUVENTUD","Rincón de Suba","FATAL"
"1493","12864066","A001571501","45081","03:00:00","2023","JUNIO","DOMINGO","45081","CL 52 B S- KR 24  02","CHOQUE","TUNJUELITO","1","CONDUCTOR","S","45081","MASCULINO","29","ADULTEZ","Tunjuelito","FATAL"
"1038","12874817","A001571510","45198","14:54:00","2023","SEPTIEMBRE","VIERNES","45198","AV AVENIDA DE LAS AMERICAS - KR 79 F 02","CHOQUE","KENNEDY","3","MOTOCICLISTA","N","","MASCULINO","23","JUVENTUD","Tintal","FATAL"
"1886","12864509","A001571514","45086","14:00:00","2023","JUNIO","VIERNES","45086","KR 68 D - CL 10 A 02","ATROPELLO","KENNEDY","0","PEATON","N","","MASCULINO","43","ADULTEZ","Tintal","FATAL"
"1889","12864505","A001571515","45086","17:17:00","2023","JUNIO","VIERNES","45086","CL 42 F S- KR 90 A 02","CHOQUE","KENNEDY","2","CICLISTA","N","","FEMENINO","20","JUVENTUD","Patio Bonito","FATAL"
"1264","12865680","A001571538","45102","02:07:00","2023","JUNIO","DOMINGO","45102","CL 83 - KR 103 C 02","ATROPELLO","ENGATIVA","0","PEATON","N","","FEMENINO","71","ADULTO MAYOR","Engativá","FATAL"
"1681","12865164","A001571542","45094","05:20:00","2023","JUNIO","SABADO","45094","CL 80 - KR 120  02","ATROPELLO","ENGATIVA","0","PEATON","S","45094"," ","23","JUVENTUD","Engativá","FATAL"
"1139","12864657","A001571552","45090","19:50:00","2023","JUNIO","MARTES","45090","AV AVENIDA BOYACA - CL 72  02","ATROPELLO","ENGATIVA","0","PEATON","N","","MASCULINO","75","ADULTO MAYOR","Tabora","FATAL"
"1775","12863743","A001571594","45080","05:00:00","2023","JUNIO","SABADO","45080","CL 26 - KR 32  02","ATROPELLO","TEUSAQUILLO","0","PEATON","N","","FEMENINO","30","ADULTEZ","Teusaquillo","FATAL"
"1888","12864516","A001571612","45086","05:15:00","2023","JUNIO","VIERNES","45086","KR 72 - CL 66  02","ATROPELLO","ENGATIVA","0","PEATON","S","45086","MASCULINO","53","ADULTEZ","Tabora","FATAL"
"797","12865512","A001571630","45100","03:01:00","2023","JUNIO","VIERNES","45100","AC 80 - KR 30  02","CHOQUE","BARRIOS UNIDOS","1","MOTOCICLISTA","N","","MASCULINO","25","JUVENTUD","Barrios Unidos","FATAL"
"798","12865514","A001571630","45100","03:01:00","2023","JUNIO","VIERNES","45100","AC 80 - KR 30  02","CHOQUE","BARRIOS UNIDOS","1","PASAJERO","N","","FEMENINO","28","JUVENTUD","Barrios Unidos","FATAL"
"1492","12863949","A001571648","45082","02:35:00","2023","JUNIO","LUNES","45082","CL 22 S- KR 25  02","CHOQUE","RAFAEL URIBE URIBE","1","MOTOCICLISTA","N","","FEMENINO","23","JUVENTUD","Restrepo","FATAL"
"490","12865225","A001571655","45097","05:10:00","2023","JUNIO","MARTES","45097","KR 20 - CL 45 S 02","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","N","","MASCULINO","33","ADULTEZ","Restrepo","FATAL"
"1684","12865130","A001571718","45094","08:36:00","2023","JUNIO","SABADO","45094","KR 30 - CL 29 S 02","CHOQUE","ANTONIO NARINO","1","MOTOCICLISTA","N","","MASCULINO","22","JUVENTUD","Restrepo","FATAL"
"1138","12864661","A001571752","45090","12:50:00","2023","JUNIO","MARTES","45090","KR 87 - CL 2 A 02","CHOQUE","KENNEDY","1","CICLISTA","S","45090","MASCULINO","53","ADULTEZ","Patio Bonito","FATAL"
"997","12865937","A001571759","45104","08:44:00","2023","JUNIO","MARTES","45104","AK 33 - CL 41 A S 02","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","N","","FEMENINO","91","ADULTO MAYOR","Restrepo","FATAL"
"1133","12866030","A001571769","45104","13:30:00","2023","JUNIO","MARTES","45104","CL 22 S- KR 4  02","ATROPELLO","SAN CRISTOBAL","0","PEATON","S","45106","FEMENINO","82","ADULTO MAYOR","San Cristóbal","FATAL"
"1887","12864522","A001571786","45086","22:21:00","2023","JUNIO","VIERNES","45086","KR 14 - CL 13  02","CHOQUE","SANTA FE","2","CICLISTA","S","45086","MASCULINO","39","ADULTEZ","Centro Histórico","FATAL"
"1140","12864654","A001571792","45090","23:38:00","2023","JUNIO","MARTES","45090","AV AVENIDA DE LA ESPERANZA - KR 95 A 02","VOLCAMIENTO","FONTIBON","1","MOTOCICLISTA","N","","MASCULINO","37","ADULTEZ","Salitre","FATAL"
"1003","12865593","A001571800","45100","19:50:00","2023","JUNIO","VIERNES","45100","CL 132 D - KR 153  02","ATROPELLO","SUBA","0","PEATON","N","","FEMENINO","19","JUVENTUD","Tibabuyes","FATAL"
"1929","12865276","A001571837","45093","20:30:00","2023","JUNIO","VIERNES","45093","KR 57 A - CL 2 A BIS 02","ATROPELLO","PUENTE ARANDA","0","PEATON","S","45104","FEMENINO","67","ADULTO MAYOR","Puente Aranda","FATAL"
"1885","12864549","A001571840","45089","06:29:00","2023","JUNIO","LUNES","45089","AV AVENIDA CARACAS - CL 24 S 02","CHOQUE","RAFAEL URIBE URIBE","2","MOTOCICLISTA","N","","MASCULINO","22","JUVENTUD","Restrepo","FATAL"
"1679","12865141","A001571882","45093","15:05:00","2023","JUNIO","VIERNES","45093","AV AVENIDA PRIMERO DE MAYO - KR 69 B 02","CHOQUE","KENNEDY","4","MOTOCICLISTA","S","45093","MASCULINO","36","ADULTEZ","Kennedy","FATAL"
"1384","12858269","A001571904","45020","08:00:00","2023","ABRIL","MARTES","45020","CL 11 - KR 68 C 02","ATROPELLO","KENNEDY","0","PEATON","N","","FEMENINO","58","ADULTEZ","Tintal","FATAL"
"2258","12865378","A001571919","45098","07:00:00","2023","JUNIO","MIERCOLES","45098","AV AVENIDA CIUDAD DE CALI - CL 13 C 02","CHOQUE","KENNEDY","2","MOTOCICLISTA","N","","MASCULINO","27","JUVENTUD","Tintal","FATAL"
"2328","12865945","A001571919","45098","07:00:00","2023","JUNIO","MIERCOLES","45098","AV AVENIDA CIUDAD DE CALI - CL 13 C 02","CHOQUE","KENNEDY","2","PASAJERO","N","","FEMENINO","24","JUVENTUD","Tintal","FATAL"
"496","12860759","A001571928","45051","04:47:00","2023","MAYO","VIERNES","45051","AV AVENIDA CARACAS - CL 12 C 02","CHOQUE","RAFAEL URIBE URIBE","1","MOTOCICLISTA","N","","MASCULINO","37","ADULTEZ","Rafael Uribe","FATAL"
"2246","12869401","A001571937","45144","00:30:00","2023","AGOSTO","DOMINGO","45144","KR 30 - CL 1 B 02","ATROPELLO","LOS MARTIRES","0","PEATON","N","","MASCULINO","27","JUVENTUD","Centro Histórico","FATAL"
"15","12861615","A001571942","45057","15:00:00","2023","MAYO","JUEVES","45057","CL 128 A - AK 104  02","CHOQUE","SUBA","1","MOTOCICLISTA","S","45058","MASCULINO","19","JUVENTUD","Rincón de Suba","FATAL"
"1927","12865220","A001571948","45097","19:45:00","2023","JUNIO","MARTES","45097","KR 16 E- CL 77 S 02","CHOQUE","USME","1","MOTOCICLISTA","N","","MASCULINO","43","ADULTEZ","Cerros Orientales","FATAL"
"1540","12870020","A001571957","45148","07:50:00","2023","AGOSTO","JUEVES","45148","CL 12 B - KR 37  02","CHOQUE","PUENTE ARANDA","2","MOTOCICLISTA","N","","MASCULINO","22","JUVENTUD","Puente Aranda","FATAL"
"1377","12871349","A001571976","45164","22:10:00","2023","AGOSTO","SABADO","45164","TV 17 S- CL 65  02","ATROPELLO","CIUDAD BOLIVAR","1","MOTOCICLISTA","S","45173","MASCULINO","37","ADULTEZ","Lucero","FATAL"
"1378","12871350","A001571976","45164","22:10:00","2023","AGOSTO","SABADO","45164","TV 17 S- CL 65  02","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","N","","MASCULINO","36","ADULTEZ","Lucero","FATAL"
"2239","12868978","A001572006","45135","08:20:00","2023","JULIO","VIERNES","45135","KR 45 - CL 122  02","ATROPELLO","SUBA","0","PEATON","N","","FEMENINO","56","ADULTEZ","Niza","FATAL"
"1066","12869743","A001572014","45146","12:41:00","2023","AGOSTO","MARTES","45146","AC 19 - KR 16  02","CHOQUE","LOS MARTIRES","1","CICLISTA","N","","MASCULINO","61","ADULTO MAYOR","Centro Histórico","FATAL"
"1517","12871913","A001572072","45173","06:00:00","2023","SEPTIEMBRE","LUNES","45173","AV AVENIDA BOYACA - KR 4  02","VOLCAMIENTO","CIUDAD BOLIVAR","1","CICLISTA","N","","MASCULINO","70","ADULTO MAYOR","Lucero","FATAL"
"1700","12878961","A001572076","45240","13:50:00","2023","NOVIEMBRE","VIERNES","45240","KR 14 - CL 91 A S 02","ATROPELLO","USME","0","PEATON","S","45241","FEMENINO","37","ADULTEZ","Usme - Entrenubes","FATAL"
"1890","12864500","A001572106","45088","08:50:00","2023","JUNIO","DOMINGO","45088","TV 126 - CL 132 B 02","ATROPELLO","SUBA","0","PEATON","N","","MASCULINO","48","ADULTEZ","Tibabuyes","FATAL"
"1561","12868049","A001572110","45126","19:06:00","2023","JULIO","MIERCOLES","45126","AV AVENIDA BOYACA - CL 71 S 02","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","S","45127","MASCULINO","67","ADULTO MAYOR","Lucero","FATAL"
"1685","12865149","A001572165","45090","13:15:00","2023","JUNIO","MARTES","45090","KR 7 - CL 53  02","ATROPELLO","CHAPINERO","0","PEATON","S","45093","FEMENINO","66","ADULTO MAYOR","Chapinero","FATAL"
"114","12867318","A001572175","45115","08:29:00","2023","JULIO","SABADO","45115","CL 26 - KR 69 D 02","ATROPELLO","FONTIBON","1","MOTOCICLISTA","S","45171","MASCULINO","44","ADULTEZ","Salitre","FATAL"
"2222","12866389","A001572249","45106","00:10:00","2023","JUNIO","JUEVES","45106","AV AVENIDA BOYACA - CL 67  02","ATROPELLO","ENGATIVA","0","PEATON","S","45113"," ","33","ADULTEZ","Tabora","FATAL"
"1421","12866203","A001572259","45106","16:47:00","2023","JUNIO","JUEVES","45106","AV AVENIDA CIUDAD DE QUITO - CL 75  02","ATROPELLO","BARRIOS UNIDOS","0","PEATON","S","45106","MASCULINO","36","ADULTEZ","Barrios Unidos","FATAL"
"1683","12865135","A001572269","45095","18:30:00","2023","JUNIO","DOMINGO","45095","CL 94 S- KR 18 D 02","VOLCAMIENTO","CIUDAD BOLIVAR","1","MOTOCICLISTA","N","","FEMENINO","28","JUVENTUD","Cuenca del Tunjuelo","FATAL"
"1814","12866420","A001572311","45109","03:27:00","2023","JULIO","DOMINGO","45109","CL 19 - KR 30  02","CHOQUE","LOS MARTIRES","1","CONDUCTOR","N",""," ","0","PRIMERA INFANCIA","Centro Histórico","FATAL"
"1686","12865152","A001572322","45094","16:14:00","2023","JUNIO","SABADO","45094","DG 46 S- TV 13 C 02","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","S","45096","MASCULINO","72","ADULTO MAYOR","Rafael Uribe","FATAL"
"1047","12865796","A001572327","45101","23:40:00","2023","JUNIO","SABADO","45101","CL 17 - KR 80 A 02","VOLCAMIENTO","FONTIBON","1","PASAJERO","S","45102","MASCULINO","37","ADULTEZ","Salitre","FATAL"
"1111","12866158","A001572341","45106","15:47:00","2023","JUNIO","JUEVES","45106","KR 89 B - CL 54 D S 02","CHOQUE","BOSA","1","MOTOCICLISTA","N","","MASCULINO","29","ADULTEZ","Edén","FATAL"
"1682","12865134","A001572344","45095","13:15:00","2023","JUNIO","DOMINGO","45095","TV 68 J BIS - CL 38 A S 02","CHOQUE","KENNEDY","1","PASAJERO","N","","FEMENINO","21","JUVENTUD","Kennedy","FATAL"
"1110","12866117","A001572355","45103","09:00:00","2023","JUNIO","LUNES","45103","CL 80 - KR 58  02","ATROPELLO","BARRIOS UNIDOS","0","PEATON","S","45225","MASCULINO","58","ADULTEZ","Barrios Unidos","FATAL"
"1135","12865664","A001572403","45101","03:10:00","2023","JUNIO","SABADO","45101","CL 51 S- KR 13 F 02","CHOQUE","TUNJUELITO","1","MOTOCICLISTA","N","","MASCULINO","27","JUVENTUD","Tunjuelito","FATAL"
"782","12870567","A001572411","45158","04:50:00","2023","AGOSTO","DOMINGO","45158","CL 77 S- KR 81 H 02","CHOQUE","BOSA","1","MOTOCICLISTA","N","","MASCULINO","24","JUVENTUD","Bosa","FATAL"
"783","12870568","A001572411","45158","04:50:00","2023","AGOSTO","DOMINGO","45158","CL 77 S- KR 81 H 02","CHOQUE","BOSA","1","PASAJERO","N","","FEMENINO","28","JUVENTUD","Bosa","FATAL"
"1928","12865229","A001572457","45097","12:43:00","2023","JUNIO","MARTES","45097","CL 36 S- KR 74  02","ATROPELLO","KENNEDY","0","PEATON","S","45097","FEMENINO","64","ADULTO MAYOR","Kennedy","FATAL"
"1263","12865707","A001572490","45102","00:54:00","2023","JUNIO","DOMINGO","45102","CL 71 S- KR 79  02","CHOQUE","BOSA","2","MOTOCICLISTA","S","45102","FEMENINO","34","ADULTEZ","Bosa","FATAL"
"2257","12865384","A001572519","45098","18:00:00","2023","JUNIO","MIERCOLES","45098","TV 6 B - CL 38 S 02","CHOQUE","SAN CRISTOBAL","2","CICLISTA","N","","MASCULINO","13","ADOLESCENCIA","San Cristóbal","FATAL"
"1319","12866124","A001572641","45103","22:30:00","2023","JUNIO","LUNES","45103","CL 64 - KR 119 A 02","CHOQUE","ENGATIVA","2","CICLISTA","S","45108","MASCULINO","67","ADULTO MAYOR","Engativá","FATAL"
"1687","12866425","A001572702","45109","01:26:00","2023","JULIO","DOMINGO","45109","KR 7 - CL 230  02","CHOQUE","USAQUEN","1","PASAJERO","N","","MASCULINO","57","ADULTEZ","Cerros Orientales","FATAL"
"222","12869747","A001572748","45148","12:30:00","2023","AGOSTO","JUEVES","45148","KR 30 - CL 63 G 02","CAIDA DE OCUPANTE","BARRIOS UNIDOS","1","PASAJERO","N","","MASCULINO","23","JUVENTUD","Barrios Unidos","FATAL"
"2372","12866422","A001572806","45108","17:00:00","2023","JULIO","SABADO","45108","AK 68 - CL 6  02","CHOQUE","KENNEDY","2","MOTOCICLISTA","N","","MASCULINO","52","ADULTEZ","Kennedy","FATAL"
"489","12866427","A001572807","45109","05:00:00","2023","JULIO","DOMINGO","45109","KR 30 - CL 40 A 02","CHOQUE","TEUSAQUILLO","1","MOTOCICLISTA","N","","MASCULINO","40","ADULTEZ","Teusaquillo","FATAL"
"87","12867287","A001572819","45115","11:30:00","2023","JULIO","SABADO","45115","KR 45 - CL 108  02","CHOQUE","SUBA","1","MOTOCICLISTA","S","45120","MASCULINO","41","ADULTEZ","Niza","FATAL"
"785","12867740","A001572878","45124","07:10:00","2023","JULIO","LUNES","45124","KR 7 - CL 69  02","CHOQUE","CHAPINERO","2","MOTOCICLISTA","N","","MASCULINO","33","ADULTEZ","Chapinero","FATAL"
"1057","12866938","A001572886","45115","03:04:00","2023","JULIO","SABADO","45115","KR 51 F - CL 43 S 02","CHOQUE","PUENTE ARANDA","1","MOTOCICLISTA","N","","MASCULINO","23","JUVENTUD","Puente Aranda","FATAL"
"1808","12866939","A001572897","45115","02:20:00","2023","JULIO","SABADO","45115","KR 92 A - CL 50  02","CHOQUE","BOSA","2","MOTOCICLISTA","N","","MASCULINO","44","ADULTEZ","Porvenir","FATAL"
"1000","12866674","A001572906","45111","21:15:00","2023","JULIO","MARTES","45111","AV AVENIDA BOYACA - KR 24  02","ATROPELLO","TUNJUELITO","0","PEATON","S","45112","FEMENINO","58","ADULTEZ","Tunjuelito","FATAL"
"2240","12867004","A001573009","45115","18:37:00","2023","JULIO","SABADO","45115","AK 104 - CL 135 A 02","CHOQUE","SUBA","1","MOTOCICLISTA","N","","FEMENINO","26","JUVENTUD","Rincón de Suba","FATAL"
"2212","12867518","A001573017","45122","00:34:00","2023","JULIO","SABADO","45122","AV AVENIDA CIUDAD DE CALI - KR 91  02","CHOQUE","ENGATIVA","1","MOTOCICLISTA","N","","MASCULINO","20","JUVENTUD","Tabora","FATAL"
"2213","12876313","A001573038","45212","09:15:00","2023","OCTUBRE","VIERNES","45212","AU SUR - KR 75 D 02","CHOQUE","BOSA","2","MOTOCICLISTA","N","","MASCULINO","22","JUVENTUD","Bosa","FATAL"
"112","12867182","A001573060","45117","05:20:00","2023","JULIO","LUNES","45117","KR 95 A - CL 54 S 02","CHOQUE","BOSA","2","MOTOCICLISTA","N","","MASCULINO","22","JUVENTUD","Porvenir","FATAL"
"113","12867183","A001573060","45117","05:20:00","2023","JULIO","LUNES","45117","KR 95 A - CL 54 S 02","CHOQUE","BOSA","2","PASAJERO","N","","MASCULINO","25","JUVENTUD","Porvenir","FATAL"
"2368","12868290","A001573090","45128","00:30:00","2023","JULIO","VIERNES","45128","AV AVENIDA BOYACA - CL 80  02","CHOQUE","ENGATIVA","2","MOTOCICLISTA","S","45129","MASCULINO","26","JUVENTUD","Tabora","FATAL"
"2124","12867006","A001573094","45115","22:26:00","2023","JULIO","SABADO","45115","KR 14 - CL 33 S 02","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","N","","MASCULINO","70","ADULTO MAYOR","Restrepo","FATAL"
"2108","12867001","A001573114","45116","00:09:00","2023","JULIO","DOMINGO","45116","KR 89 B - CL 54 D BIS S 02","CHOQUE","BOSA","1","MOTOCICLISTA","N","","FEMENINO","18","JUVENTUD","Porvenir","FATAL"
"2109","12867002","A001573114","45116","00:09:00","2023","JULIO","DOMINGO","45116","KR 89 B - CL 54 D BIS S 02","CHOQUE","BOSA","1","PASAJERO","N","","FEMENINO","17","ADOLESCENCIA","Porvenir","FATAL"
"1807","12867417","A001573122","45115","02:30:00","2023","JULIO","SABADO","45115","KR 8 A E- CL 30 S 02","CHOQUE","SAN CRISTOBAL","1","MOTOCICLISTA","S","45121","MASCULINO","33","ADULTEZ","San Cristóbal","FATAL"
"2111","12867621","A001573215","45122","20:05:00","2023","JULIO","SABADO","45122","KR 5 - CL 86  02","CAIDA DE OCUPANTE","CHAPINERO","1","PASAJERO","S","45123","FEMENINO","18","JUVENTUD","Chapinero","FATAL"
"1067","12869739","A001573244","45146","15:09:00","2023","AGOSTO","MARTES","45146","CL 71 A S- KR 3 A 02","CHOQUE","USME","2","MOTOCICLISTA","S","45146","MASCULINO","24","JUVENTUD","Rafael Uribe","FATAL"
"1258","12868482","A001573340","45125","22:12:00","2023","JULIO","MARTES","45125","AV AVENIDA BOYACA - CL 3  02","CHOQUE","KENNEDY","2","CICLISTA","S","45152","MASCULINO","33","ADULTEZ","Kennedy","FATAL"
"1702","12867738","A001573344","45122","07:05:00","2023","JULIO","SABADO","45122","KR 51 - CL 68 S 02","CHOQUE","CIUDAD BOLIVAR","2","CICLISTA","S","45123","MASCULINO","26","JUVENTUD","Arborizadora","FATAL"
"482","12868181","A001573365","45128","22:10:00","2023","JULIO","VIERNES","45128","CL 17 - KR 137 A 02","ATROPELLO","FONTIBON","0","PEATON","N","","MASCULINO","44","ADULTEZ","Fontibón","FATAL"
"1688","12868046","A001573390","45127","02:08:00","2023","JULIO","JUEVES","45127","KR 50 - CL 90  02","CHOQUE","BARRIOS UNIDOS","1","MOTOCICLISTA","N","","MASCULINO","32","ADULTEZ","Barrios Unidos","FATAL"
"2342","12869076","A001573405","45138","21:38:00","2023","JULIO","LUNES","45138","CL 17 - KR 96 A 02","CHOQUE","FONTIBON","1","MOTOCICLISTA","N","","MASCULINO","27","JUVENTUD","Fontibón","FATAL"
"1777","12870351","A001573428","45154","05:45:00","2023","AGOSTO","MIERCOLES","45154","AV AVENIDA BOYACA - CL 59 S 02","VOLCAMIENTO","TUNJUELITO","1","MOTOCICLISTA","N","","MASCULINO","25","JUVENTUD","Tunjuelito","FATAL"
"507","12868184","A001573435","45128","14:00:00","2023","JULIO","VIERNES","45128","AK 86 - CL 42 F 02","CHOQUE","KENNEDY","2","PASAJERO","S","45128","FEMENINO","53","ADULTEZ","Patio Bonito","FATAL"
"1664","12870015","A001573467","45139","18:10:00","2023","AGOSTO","MARTES","45139","CL 69 S- KR 8 C 02","ATROPELLO","USME","0","PEATON","S","45151","MASCULINO","78","ADULTO MAYOR","Rafael Uribe","FATAL"
"483","12868177","A001573476","45126","04:43:00","2023","JULIO","MIERCOLES","45126","KR 56 - CL 22 A 02","ATROPELLO","TEUSAQUILLO","0","PEATON","S","45126","FEMENINO","69","ADULTO MAYOR","Teusaquillo","FATAL"
"1689","12868044","A001573511","45075","04:40:00","2023","MAYO","LUNES","45075","CL 77 S- KR 66  02","CAIDA DE OCUPANTE","CIUDAD BOLIVAR","1","PASAJERO","N","","MASCULINO","32","ADULTEZ","Arborizadora","FATAL"
"2216","12869347","A001573523","45143","02:55:00","2023","AGOSTO","SABADO","45143","KR 1 E- CL 87 C S 02","CHOQUE","USME","2","MOTOCICLISTA","N","","MASCULINO","36","ADULTEZ","Usme - Entrenubes","FATAL"
"2006","12868688","A001573543","45133","17:13:00","2023","JULIO","MIERCOLES","45133","AK 80 - CL 2  02","CHOQUE","KENNEDY","2","CICLISTA","N",""," ","0","PRIMERA INFANCIA","Kennedy","FATAL"
"1068","12868204","A001573585","45130","06:41:00","2023","JULIO","DOMINGO","45130","KR 90 B - CL 42 F S 02","CHOQUE","KENNEDY","1","MOTOCICLISTA","N","","MASCULINO","0","PRIMERA INFANCIA","Patio Bonito","FATAL"
